timestamp,ue,off_ul_bps,off_dl_bps,ach_ul_bps,ach_dl_bps
1780487792.472,vue2,3015000,311000,3015152,0
1780487793.474,vue2,3015000,311000,3013752,0
1780487794.475,vue2,3015000,311000,3016856,0
1780487795.48,vue2,3015000,311000,3013752,0
1780487796.484,vue2,3015000,311000,3015152,0
1780487797.487,vue2,3015000,311000,3016856,0
1780487798.49,vue2,3015000,311000,3013752,0
1780487799.493,vue2,3015000,311000,3090168,0
1780487800.498,vue2,3015000,311000,3013744,0
1780487801.5,vue2,3015000,311000,3016864,0
1780487802.502,vue2,3015000,311000,3015152,0
1780487803.504,vue2,3015000,311000,3013744,0
1780487804.508,vue2,3015000,311000,3015152,0
1780487805.51,vue2,3015000,311000,3015464,0
1780487806.514,vue2,3015000,311000,3015168,0
1780487807.516,vue2,3015000,311000,3013752,0
1780487808.518,vue2,3015000,311000,3091864,0
1780487809.525,vue2,3015000,311000,3015144,0
1780487810.529,vue2,3015000,311000,3013752,0
1780487811.531,vue2,3015000,311000,3015152,0
1780487812.532,vue2,3015000,311000,3015472,0
1780487813.535,vue2,3015000,311000,3015152,0
1780487814.542,vue2,3015000,311000,3015152,0
1780487815.544,vue2,3015000,311000,3090456,0
1780487816.545,vue2,3015000,311000,3015152,0
1780487817.547,vue2,3015000,311000,3013752,0
1780487818.551,vue2,3015000,311000,3015176,0
1780487819.553,vue2,3015000,311000,3015456,0
1780487820.556,vue2,3015000,311000,3015152,0
1780487821.56,vue2,3015000,311000,3015152,0
1780487822.562,vue2,3015000,311000,3015456,0
1780487823.564,vue2,3015000,311000,3015152,0
1780487824.565,vue2,3015000,311000,3013752,0
1780487825.567,vue2,3015000,311000,3015144,0
1780487826.568,vue2,3015000,311000,3015464,0
1780487827.57,vue2,3015000,311000,3090152,0
1780487828.572,vue2,3015000,311000,3015160,0
1780487829.577,vue2,3015000,311000,3013752,0
1780487830.579,vue2,3015000,311000,3016864,0
1780487831.585,vue2,3015000,311000,3013744,0
1780487832.586,vue2,3015000,311000,3015152,0
1780487833.587,vue2,3015000,311000,3016864,0
1780487834.588,vue2,3015000,311000,3013744,0
1780487835.589,vue2,3015000,311000,3015152,0
1780487836.591,vue2,3015000,311000,3013776,0
1780487837.592,vue2,3015000,311000,3016856,0
1780487838.595,vue2,3015000,311000,3088752,0
1780487839.595,vue2,3015000,311000,3015152,0
1780487840.598,vue2,3015000,311000,3015152,0
1780487841.6,vue2,9015000,21000,4965456,0
1780487842.602,vue2,9015000,21000,9015152,0
1780487843.603,vue2,9015000,21000,9013752,0
1780487844.608,vue2,9015000,21000,9016856,0
1780487845.609,vue2,9015000,21000,9013752,0
1780487846.61,vue2,9015000,21000,9015152,0
1780487847.613,vue2,9015000,21000,9015160,0
1780487848.615,vue2,9015000,21000,9015464,0
1780487849.617,vue2,9015000,21000,9015152,0
1780487850.62,vue2,9015000,21000,9238744,0
1780487851.621,vue2,9015000,21000,9015152,0
1780487852.624,vue2,9015000,21000,9016864,0
1780487853.625,vue2,9015000,21000,9013744,0
1780487854.628,vue2,9015000,21000,9015152,0
1780487855.632,vue2,9015000,21000,9015488,0
1780487856.633,vue2,9015000,21000,9015144,0
1780487857.635,vue2,9015000,21000,9013752,0
1780487858.638,vue2,9015000,21000,9015152,0
1780487859.643,vue2,9015000,21000,9016856,0
1780487860.646,vue2,9015000,21000,9238752,0
1780487861.649,vue2,9015000,21000,9015152,0
1780487862.651,vue2,9015000,21000,9015472,0
1780487863.654,vue2,9015000,21000,9015152,0
1780487864.657,vue2,9015000,21000,9015152,0
1780487865.659,vue2,9015000,21000,9013752,0
1780487866.661,vue2,3015000,311000,6766856,0
1780487867.663,vue2,3015000,311000,3013752,0
1780487868.664,vue2,3015000,311000,3015152,0
1780487869.668,vue2,3015000,311000,3013744,0
1780487870.67,vue2,3015000,311000,3091864,0
1780487871.672,vue2,3015000,311000,3015176,0
1780487872.674,vue2,3015000,311000,3013744,0
1780487873.678,vue2,3015000,311000,3016864,0
1780487874.679,vue2,3015000,311000,3013752,0
1780487875.683,vue2,3015000,311000,3015144,0
1780487876.686,vue2,3015000,311000,3013752,0
1780487877.688,vue2,3015000,311000,3016864,0
1780487878.69,vue2,3015000,311000,3015144,0
1780487879.693,vue2,3015000,311000,3013768,0
1780487880.696,vue2,3015000,311000,3090152,0
1780487881.699,vue2,3015000,311000,3015456,0
1780487882.7,vue2,3015000,311000,3015152,0
1780487883.702,vue2,3015000,311000,3015152,0
1780487884.703,vue2,3015000,311000,3015456,0
1780487885.705,vue2,3015000,311000,3015152,0
1780487886.713,vue2,3015000,311000,3013776,0
1780487887.718,vue2,3015000,311000,3015152,0
1780487888.721,vue2,3015000,311000,3090456,0
1780487889.723,vue2,3015000,311000,3015152,0
1780487890.726,vue2,3015000,311000,3015152,0
1780487891.729,vue2,3015000,311000,3015456,0
1780487892.731,vue2,3015000,311000,3015168,0
1780487893.735,vue2,3015000,311000,3013752,0
1780487894.738,vue2,3015000,311000,3015144,0
1780487895.74,vue2,3015000,311000,3016864,0
1780487896.742,vue2,3015000,311000,3013752,0
1780487897.745,vue2,3015000,311000,3090144,0
1780487898.75,vue2,3015000,311000,3013752,0
1780487899.755,vue2,3015000,311000,3016888,0
1780487900.756,vue2,3015000,311000,3013744,0
1780487901.757,vue2,3015000,311000,3015152,0
1780487902.759,vue2,3015000,311000,3016864,0
1780487903.763,vue2,3015000,311000,3013744,0
1780487904.766,vue2,3015000,311000,3015152,0
1780487905.768,vue2,3015000,311000,3013752,0
1780487906.77,vue2,3015000,311000,3091856,0
1780487907.772,vue2,3015000,311000,3015168,0
1780487908.774,vue2,3015000,311000,3013752,0
1780487909.778,vue2,3015000,311000,3016856,0
1780487910.782,vue2,3015000,311000,3013752,0
1780487911.787,vue2,3015000,311000,3015152,0
1780487912.791,vue2,3015000,311000,3013776,0
1780487913.794,vue2,3015000,311000,3091856,0
1780487914.797,vue2,3015000,311000,3015152,0
1780487915.802,vue2,3015000,311000,3013752,0
1780487916.804,vue2,3015000,311000,3016856,0
1780487917.807,vue2,3015000,311000,3013752,0
1780487918.811,vue2,3015000,311000,3015168,0
1780487919.812,vue2,3015000,311000,3015144,0
1780487920.814,vue2,3015000,311000,3015464,0
1780487921.816,vue2,3015000,311000,3015152,0
1780487922.82,vue2,3015000,311000,3088744,0
1780487923.822,vue2,3015000,311000,3015152,0
1780487924.824,vue2,3015000,311000,3015464,0
1780487925.826,vue2,3015000,311000,3015144,0
1780487926.833,vue2,3015000,311000,3015176,0
1780487927.835,vue2,3015000,311000,3015464,0
1780487928.84,vue2,3015000,311000,3015144,0
1780487929.842,vue2,3015000,311000,3013752,0
1780487930.844,vue2,3015000,311000,3015152,0
1780487931.847,vue2,3015000,311000,3090456,0
1780487932.849,vue2,3015000,311000,3015152,0
1780487933.851,vue2,3015000,311000,3015168,0
1780487934.853,vue2,3015000,311000,3015456,0
1780487935.855,vue2,3015000,311000,3015152,0
1780487936.857,vue2,3015000,311000,3013752,0
1780487937.862,vue2,3015000,311000,3015152,0
1780487938.863,vue2,3015000,311000,3016856,0
1780487939.867,vue2,3015000,311000,3013752,0
1780487940.869,vue2,3015000,311000,3015152,0
1780487941.871,vue2,3015000,311000,3088768,0
1780487942.873,vue2,3015000,311000,3016864,0
1780487943.876,vue2,3015000,311000,3013752,0
1780487944.878,vue2,3015000,311000,3015144,0
1780487945.88,vue2,3015000,311000,3016864,0
1780487946.881,vue2,3015000,311000,3013752,0
1780487947.885,vue2,3015000,311000,3015144,0
1780487948.889,vue2,3015000,311000,3013752,0
1780487949.894,vue2,3015000,311000,3091880,0
1780487950.895,vue2,3015000,311000,3015144,0
1780487951.897,vue2,3015000,311000,3013752,0
1780487952.899,vue2,3015000,311000,3015152,0
1780487953.902,vue2,3015000,311000,3015456,0
1780487954.905,vue2,3015000,311000,3015152,0
1780487955.907,vue2,3015000,311000,3013752,0
1780487956.909,vue2,3015000,311000,3016856,0
1780487957.916,vue2,3015000,311000,3015176,0
1780487958.917,vue2,3015000,311000,3013752,0
1780487959.918,vue2,3015000,311000,3015152,0
1780487960.919,vue2,3015000,311000,3015456,0
1780487961.923,vue2,3015000,311000,3090152,0
1780487962.925,vue2,3015000,311000,3013752,0
1780487963.929,vue2,3015000,311000,3016856,0
1780487964.932,vue2,3015000,311000,3015168,0
1780487965.936,vue2,3015000,311000,3013752,0
1780487966.941,vue2,3015000,311000,3015144,0
1780487967.943,vue2,3015000,311000,3015464,0
1780487968.945,vue2,3015000,311000,3090152,0
1780487969.951,vue2,3015000,311000,3015144,0
1780487970.954,vue2,3015000,311000,3015488,0
1780487971.956,vue2,3015000,311000,3015152,0
1780487972.958,vue2,3015000,311000,3013744,0
1780487973.96,vue2,3015000,311000,3015152,0
1780487974.962,vue2,3015000,311000,3015464,0
1780487975.966,vue2,3015000,311000,3015144,0
1780487976.969,vue2,3015000,311000,3090152,0
1780487977.971,vue2,3015000,311000,3013768,0
1780487978.973,vue2,3015000,311000,3016856,0
1780487979.977,vue2,3015000,311000,3013752,0
1780487980.98,vue2,3015000,311000,3015152,0
1780487981.985,vue2,3015000,311000,3016856,0
1780487982.987,vue2,3015000,311000,3013752,0
1780487983.991,vue2,3015000,311000,3015176,0
1780487984.993,vue2,3015000,311000,3013752,0
1780487985.999,vue2,3015000,311000,3091856,0
1780487987.001,vue2,9015000,21000,7363752,0
1780487988.006,vue2,9015000,21000,9015152,0
1780487989.011,vue2,9015000,21000,9016872,0
1780487990.013,vue2,9015000,21000,9013752,0
1780487991.017,vue2,9015000,21000,9015152,0
1780487992.019,vue2,9015000,21000,9013744,0
1780487993.022,vue2,9015000,21000,9241864,0
1780487994.025,vue2,9015000,21000,9015152,0
1780487995.028,vue2,9015000,21000,9013744,0
1780487996.03,vue2,9015000,21000,9015152,0
1780487997.035,vue2,9015000,21000,9015488,0
1780487998.04,vue2,9015000,21000,9015144,0
1780487999.042,vue2,9015000,21000,9013752,0
1780488000.044,vue2,9015000,21000,9016864,0
1780488001.048,vue2,9015000,21000,9240144,0
1780488002.049,vue2,9015000,21000,9013752,0
1780488003.052,vue2,9015000,21000,9015168,0
1780488004.055,vue2,9015000,21000,9015456,0
1780488005.059,vue2,9015000,21000,9015152,0
1780488006.061,vue2,9015000,21000,9015152,0
1780488007.063,vue2,9015000,21000,9015456,0
1780488008.065,vue2,9015000,21000,9015152,0
1780488009.068,vue2,9015000,21000,9013752,0
1780488010.076,vue2,9015000,21000,9240176,0
1780488011.08,vue2,9015000,21000,9015456,0
1780488012.085,vue2,3015000,311000,4215152,0
1780488013.089,vue2,3015000,311000,3015152,0
1780488014.093,vue2,3015000,311000,3015472,0
1780488015.096,vue2,3015000,311000,3090152,0
1780488016.097,vue2,3015000,311000,3013752,0
1780488017.103,vue2,3015000,311000,3015144,0
1780488018.106,vue2,3015000,311000,3016864,0
1780488019.109,vue2,3015000,311000,3013752,0
1780488020.113,vue2,3015000,311000,3015168,0
1780488021.115,vue2,3015000,311000,3015464,0
1780488022.119,vue2,3015000,311000,3015152,0
1780488023.122,vue2,3015000,311000,3088744,0
1780488024.125,vue2,3015000,311000,3015152,0
1780488025.128,vue2,3015000,311000,3016864,0
1780488026.133,vue2,3015000,311000,3013760,0
1780488027.136,vue2,3015000,311000,3015152,0
1780488028.138,vue2,3015000,311000,3013752,0
1780488029.14,vue2,3015000,311000,3016856,0
1780488030.141,vue2,3015000,311000,3015152,0
1780488031.143,vue2,3015000,311000,3013752,0
1780488032.145,vue2,3015000,311000,3091856,0
1780488033.148,vue2,3015000,311000,3013752,0
1780488034.152,vue2,3015000,311000,3015176,0
1780488035.156,vue2,3015000,311000,3013752,0
1780488036.158,vue2,3015000,311000,3016856,0
1780488037.162,vue2,3015000,311000,3015152,0
1780488038.165,vue2,3015000,311000,3013752,0
1780488039.171,vue2,3015000,311000,3091856,0
1780488040.176,vue2,3015000,311000,3013768,0
1780488041.179,vue2,3015000,311000,3015152,0
1780488042.182,vue2,3015000,311000,3015144,0
1780488043.185,vue2,3015000,311000,3015464,0
1780488044.189,vue2,3015000,311000,3015152,0
1780488045.191,vue2,3015000,311000,3013768,0
1780488046.193,vue2,3015000,311000,3016864,0
1780488047.197,vue2,3015000,311000,3088752,0
1780488048.199,vue2,3015000,311000,3015144,0
1780488049.201,vue2,3015000,311000,3015152,0
1780488050.203,vue2,3015000,311000,3015464,0
1780488051.206,vue2,3015000,311000,3015144,0
1780488052.211,vue2,3015000,311000,3013768,0
1780488053.214,vue2,3015000,311000,3015152,0
1780488054.216,vue2,3015000,311000,3016856,0
1780488055.218,vue2,3015000,311000,3013752,0
1780488056.219,vue2,3015000,311000,3015152,0
1780488057.221,vue2,3015000,311000,3090456,0
1780488058.222,vue2,3015000,311000,3015152,0
1780488059.223,vue2,3015000,311000,3013752,0
1780488060.226,vue2,3015000,311000,3015152,0
1780488061.228,vue2,3015000,311000,3016856,0
1780488062.232,vue2,3015000,311000,3013776,0
1780488063.234,vue2,3015000,311000,3015152,0
1780488064.237,vue2,3015000,311000,3013744,0
1780488065.24,vue2,3015000,311000,3016864,0
1780488066.245,vue2,3015000,311000,3088752,0
1780488067.248,vue2,3015000,311000,3015144,0
1780488068.249,vue2,3015000,311000,3016864,0
1780488069.251,vue2,3015000,311000,3013752,0
1780488070.253,vue2,3015000,311000,3015160,0
1780488071.255,vue2,3015000,311000,3013752,0
1780488072.257,vue2,3015000,311000,3016864,0
1780488073.261,vue2,3015000,311000,3015144,0
1780488074.265,vue2,3015000,311000,3013752,0
1780488075.266,vue2,3015000,311000,3016864,0
1780488076.267,vue2,3015000,311000,3013744,0
1780488077.272,vue2,3015000,311000,3090176,0
1780488078.274,vue2,3015000,311000,3013752,0
1780488079.276,vue2,3015000,311000,3016856,0
1780488080.28,vue2,3015000,311000,3015152,0
1780488081.287,vue2,3015000,311000,3013752,0
1780488082.289,vue2,3015000,311000,3015152,0
1780488083.29,vue2,3015000,311000,3015456,0
1780488084.294,vue2,3015000,311000,3015168,0
1780488085.295,vue2,3015000,311000,3090152,0
1780488086.297,vue2,3015000,311000,3015456,0
1780488087.298,vue2,3015000,311000,3015152,0
1780488088.3,vue2,3015000,311000,3013752,0
1780488089.302,vue2,3015000,311000,3015144,0
1780488090.305,vue2,3015000,311000,3015464,0
1780488091.308,vue2,3015000,311000,3015152,0
1780488092.31,vue2,3015000,311000,3015144,0
1780488093.312,vue2,3015000,311000,3015488,0
1780488094.314,vue2,3015000,311000,3015152,0
1780488095.317,vue2,3015000,311000,3013744,0
1780488096.318,vue2,3015000,311000,3015152,0
1780488097.322,vue2,3015000,311000,3090464,0
1780488098.327,vue2,3015000,311000,3015144,0
1780488099.332,vue2,3015000,311000,3015168,0
1780488100.337,vue2,3015000,311000,3013752,0
1780488101.339,vue2,3015000,311000,3016856,0
1780488102.343,vue2,3015000,311000,3013752,0
1780488103.345,vue2,3015000,311000,3090152,0
1780488104.348,vue2,3015000,311000,3016856,0
1780488105.351,vue2,3015000,311000,3013776,0
1780488106.354,vue2,3015000,311000,3015152,0
1780488107.355,vue2,3015000,311000,3013752,0
1780488108.359,vue2,3015000,311000,3016856,0
1780488109.36,vue2,3015000,311000,3013752,0
1780488110.363,vue2,3015000,311000,3015152,0
1780488111.365,vue2,3015000,311000,3016856,0
1780488112.369,vue2,3015000,311000,3013752,0
1780488113.37,vue2,3015000,311000,3090152,0
1780488114.372,vue2,3015000,311000,3013760,0
1780488115.374,vue2,3015000,311000,3016864,0
1780488116.376,vue2,3015000,311000,3015152,0
1780488117.379,vue2,3015000,311000,3013744,0
1780488118.381,vue2,3015000,311000,3015152,0
1780488119.384,vue2,3015000,311000,3015464,0
1780488120.385,vue2,3015000,311000,3015144,0
1780488121.388,vue2,3015000,311000,3013752,0
1780488122.395,vue2,3015000,311000,3091888,0
1780488123.396,vue2,3015000,311000,3015144,0
1780488124.397,vue2,3015000,311000,3013752,0
1780488125.399,vue2,3015000,311000,3015152,0
1780488126.403,vue2,3015000,311000,3015456,0
1780488127.405,vue2,3015000,311000,3015152,0
1780488128.409,vue2,3015000,311000,3013752,0
1780488129.413,vue2,3015000,311000,3016112,0
1780488130.415,vue2,3015000,311000,3015912,0
1780488131.419,vue2,9015000,21000,3763752,0
1780488132.42,vue2,9015000,21000,9015152,0
1780488133.423,vue2,9015000,21000,9240456,0
1780488134.426,vue2,9015000,21000,9015152,0
1780488135.432,vue2,9015000,21000,9015176,0
1780488136.434,vue2,9015000,21000,9013744,0
1780488137.438,vue2,9015000,21000,9016864,0
1780488138.442,vue2,9015000,21000,9013752,0
1780488139.443,vue2,9015000,21000,9015144,0
1780488140.446,vue2,9015000,21000,9015464,0
1780488141.448,vue2,9015000,21000,9240152,0
1780488142.451,vue2,9015000,21000,9015144,0
1780488143.452,vue2,9015000,21000,9013768,0
1780488144.453,vue2,9015000,21000,9016864,0
1780488145.455,vue2,9015000,21000,9013744,0
1780488146.46,vue2,9015000,21000,9015152,0
1780488147.462,vue2,9015000,21000,9016864,0
1780488148.464,vue2,9015000,21000,9013744,0
1780488149.467,vue2,9015000,21000,9015152,0
1780488150.473,vue2,9015000,21000,9238776,0
1780488151.475,vue2,9015000,21000,9016856,0
1780488152.477,vue2,9015000,21000,9013752,0
1780488153.479,vue2,9015000,21000,9015152,0
1780488154.482,vue2,9015000,21000,9015152,0
1780488155.487,vue2,9015000,21000,9015456,0
1780488156.489,vue2,3015000,311000,7815152,0
1780488157.49,vue2,3015000,311000,3013752,0
1780488158.491,vue2,3015000,311000,3016856,0
1780488159.493,vue2,3015000,311000,3015168,0
1780488160.497,vue2,3015000,311000,3013752,0
1780488161.498,vue2,3015000,311000,3090144,0
1780488162.502,vue2,3015000,311000,3015464,0
1780488163.507,vue2,3015000,311000,3015152,0
1780488164.511,vue2,3015000,311000,3013768,0
1780488165.513,vue2,3015000,311000,3016864,0
1780488166.514,vue2,3015000,311000,3015152,0
1780488167.518,vue2,3015000,311000,3013744,0
1780488168.52,vue2,3015000,311000,3015152,0
1780488169.522,vue2,3015000,311000,3015464,0
1780488170.526,vue2,3015000,311000,3090144,0
1780488171.53,vue2,3015000,311000,3013752,0
1780488172.532,vue2,3015000,311000,3015168,0
1780488173.534,vue2,3015000,311000,3016856,0
1780488174.537,vue2,3015000,311000,3013752,0
1780488175.541,vue2,3015000,311000,3015152,0
1780488176.544,vue2,3015000,311000,3015456,0
1780488177.546,vue2,3015000,311000,3090152,0
1780488178.548,vue2,3015000,311000,3015152,0
1780488179.552,vue2,3015000,311000,3013776,0
1780488180.553,vue2,3015000,311000,3016856,0
1780488181.558,vue2,3015000,311000,3013752,0
1780488182.559,vue2,3015000,311000,3015152,0
1780488183.56,vue2,3015000,311000,3014696,0
1780488184.562,vue2,3015000,311000,3015912,0
1780488185.564,vue2,3015000,311000,3015152,0
1780488186.565,vue2,3015000,311000,3013744,0
1780488187.568,vue2,3015000,311000,3016864,0
1780488188.572,vue2,3015000,311000,3088768,0
1780488189.573,vue2,3015000,311000,3015144,0
1780488190.577,vue2,3015000,311000,3015152,0
1780488191.579,vue2,3015000,311000,3015464,0
1780488192.582,vue2,3015000,311000,3015144,0
1780488193.584,vue2,3015000,311000,3013752,0
1780488194.585,vue2,3015000,311000,3016864,0
1780488195.587,vue2,3015000,311000,3013744,0
1780488196.589,vue2,3015000,311000,3015152,0
1780488197.59,vue2,3015000,311000,3015152,0
1780488198.592,vue2,3015000,311000,3015480,0
1780488199.594,vue2,3015000,311000,3015152,0
1780488200.596,vue2,3015000,311000,3013752,0
1780488201.597,vue2,3015000,311000,3090152,0
1780488202.599,vue2,3015000,311000,3015456,0
1780488203.601,vue2,3015000,311000,3015152,0
1780488204.604,vue2,3015000,311000,3015152,0
1780488205.611,vue2,3015000,311000,3015456,0
1780488206.616,vue2,3015000,311000,3015168,0
1780488207.617,vue2,3015000,311000,3013752,0
1780488208.619,vue2,3015000,311000,3015144,0
1780488209.621,vue2,3015000,311000,3016864,0
1780488210.623,vue2,3015000,311000,3088752,0
1780488211.625,vue2,3015000,311000,3015144,0
1780488212.628,vue2,3015000,311000,3013752,0
1780488213.63,vue2,3015000,311000,3016864,0
1780488214.636,vue2,3015000,311000,3013768,0
1780488215.637,vue2,3015000,311000,3015152,0
1780488216.639,vue2,3015000,311000,3016864,0
1780488217.642,vue2,3015000,311000,3013744,0
1780488218.646,vue2,3015000,311000,3015152,0
1780488219.649,vue2,3015000,311000,3088752,0
1780488220.653,vue2,3015000,311000,3016856,0
1780488221.656,vue2,3015000,311000,3015168,0
1780488222.659,vue2,3015000,311000,3013752,0
1780488223.66,vue2,3015000,311000,3016856,0
1780488224.661,vue2,3015000,311000,3013752,0
1780488225.664,vue2,3015000,311000,3015152,0
1780488226.667,vue2,3015000,311000,3013752,0
1780488227.671,vue2,3015000,311000,3016856,0
1780488228.672,vue2,3015000,311000,3090176,0
1780488229.674,vue2,3015000,311000,3013752,0
1780488230.676,vue2,3015000,311000,3015144,0
1780488231.68,vue2,3015000,311000,3015464,0
1780488232.684,vue2,3015000,311000,3015152,0
1780488233.688,vue2,3015000,311000,3013744,0
1780488234.69,vue2,3015000,311000,3016864,0
1780488235.691,vue2,3015000,311000,3015152,0
1780488236.696,vue2,3015000,311000,3013760,0
1780488237.701,vue2,3015000,311000,3090152,0
1780488238.706,vue2,3015000,311000,3015464,0
1780488239.709,vue2,3015000,311000,3015144,0
1780488240.717,vue2,3015000,311000,3015176,0
1780488241.718,vue2,3015000,311000,3015464,0
1780488242.722,vue2,3015000,311000,3090144,0
1780488243.726,vue2,3015000,311000,3013752,0
1780488244.732,vue2,3015000,311000,3015168,0
1780488245.734,vue2,3015000,311000,3016856,0
1780488246.735,vue2,3015000,311000,3013752,0
1780488247.74,vue2,3015000,311000,3015152,0
1780488248.742,vue2,3015000,311000,3015456,0
1780488249.744,vue2,3015000,311000,3015152,0
1780488250.745,vue2,3015000,311000,3013752,0
1780488251.748,vue2,3015000,311000,3090152,0
1780488252.751,vue2,3015000,311000,3016880,0
1780488253.756,vue2,3015000,311000,3013752,0
1780488254.761,vue2,3015000,311000,3015152,0
1780488255.765,vue2,3015000,311000,3015456,0
1780488256.768,vue2,3015000,311000,3015152,0
1780488257.769,vue2,3015000,311000,3013752,0
1780488258.771,vue2,3015000,311000,3015144,0
1780488259.774,vue2,3015000,311000,3091880,0
1780488260.776,vue2,3015000,311000,3013752,0
1780488261.778,vue2,3015000,311000,3015144,0
1780488262.779,vue2,3015000,311000,3013752,0
1780488263.781,vue2,3015000,311000,3016864,0
1780488264.784,vue2,3015000,311000,3015144,0
1780488265.789,vue2,3015000,311000,3013752,0
1780488266.794,vue2,3015000,311000,3016888,0
1780488267.796,vue2,3015000,311000,3013744,0
1780488268.799,vue2,3015000,311000,3090152,0
1780488269.802,vue2,3015000,311000,3013752,0
1780488270.804,vue2,3015000,311000,3016856,0
1780488271.806,vue2,3015000,311000,3015152,0
1780488272.809,vue2,3015000,311000,3013752,0
1780488273.811,vue2,3015000,311000,3015168,0
1780488274.814,vue2,3015000,311000,3015456,0
1780488275.818,vue2,3015000,311000,3015152,0
1780488276.824,vue2,9015000,21000,6165152,0
1780488277.825,vue2,9015000,21000,9240456,0
1780488278.826,vue2,9015000,21000,9015152,0
1780488279.83,vue2,9015000,21000,9013752,0
1780488280.834,vue2,9015000,21000,9015168,0
1780488281.84,vue2,9015000,21000,9015464,0
1780488282.843,vue2,9015000,21000,9015152,0
1780488283.844,vue2,9015000,21000,9015144,0
1780488284.846,vue2,9015000,21000,9015464,0
1780488285.862,vue2,9015000,21000,9240168,0
1780488286.865,vue2,9015000,21000,9013744,0
1780488287.869,vue2,9015000,21000,9015152,0
1780488288.874,vue2,9015000,21000,9241888,0
1780488289.876,vue2,9015000,21000,9013744,0
1780488290.878,vue2,9015000,21000,9015152,0
1780488291.882,vue2,9015000,21000,9015464,0
1780488292.885,vue2,9015000,21000,9015144,0
1780488293.888,vue2,9015000,21000,9013752,0
1780488294.892,vue2,9015000,21000,9015168,0
1780488295.896,vue2,9015000,21000,9016856,0
1780488296.898,vue2,9015000,21000,9238752,0
1780488297.9,vue2,9015000,21000,9015152,0
1780488298.902,vue2,9015000,21000,9015456,0
1780488299.905,vue2,9015000,21000,9015152,0
1780488300.907,vue2,9015000,21000,9015152,0
1780488301.909,vue2,3015000,311000,5263752,0
