timestamp,ue,off_ul_bps,off_dl_bps,ach_ul_bps,ach_dl_bps
1780487998.047,vue9,2000000,20000000,2000000,0
1780487999.051,vue9,2000000,20000000,2000000,0
1780488000.055,vue9,2000000,20000000,2000000,0
1780488001.057,vue9,2000000,20000000,2000000,0
1780488002.059,vue9,2000000,20000000,2000000,0
1780488003.061,vue9,2000000,20000000,2000000,0
1780488004.064,vue9,2000000,20000000,2050000,0
1780488005.068,vue9,2000000,20000000,2000000,0
1780488006.07,vue9,2000000,20000000,2000000,0
1780488007.071,vue9,2000000,20000000,2000000,0
1780488008.074,vue9,2000000,20000000,2000000,480000
1780488009.081,vue9,2000000,20000000,2000000,480000
1780488010.085,vue9,2000000,20000000,2000000,480000
1780488011.088,vue9,2000000,20000000,2000000,480000
1780488012.093,vue9,2000000,20000000,2050000,480000
1780488013.097,vue9,2000000,20000000,2000000,480000
1780488014.102,vue9,2000000,20000000,2000000,480000
1780488015.103,vue9,2000000,20000000,2000000,480000
1780488016.105,vue9,2000000,20000000,2000000,0
1780488017.108,vue9,2000000,20000000,2000000,0
1780488018.112,vue9,2000000,20000000,2000000,0
1780488019.113,vue9,2000000,20000000,2000000,0
1780488020.116,vue9,2000000,20000000,2050000,0
1780488021.117,vue9,2000000,20000000,2000000,0
1780488022.118,vue9,0,0,1550000,0
1780488023.12,vue9,0,0,0,0
1780488024.124,vue9,0,0,0,0
1780488025.128,vue9,0,0,0,0
1780488026.134,vue9,0,0,0,0
1780488027.136,vue9,2000000,20000000,1500000,0
1780488028.138,vue9,2000000,20000000,2000000,0
1780488029.139,vue9,2000000,20000000,2000000,0
1780488030.143,vue9,2000000,20000000,2000000,0
1780488031.146,vue9,2000000,20000000,2050000,0
1780488032.148,vue9,2000000,20000000,2000000,0
1780488033.151,vue9,2000000,20000000,2000000,0
1780488034.153,vue9,2000000,20000000,2000000,0
1780488035.156,vue9,2000000,20000000,2000000,0
1780488036.159,vue9,2000000,20000000,2000000,0
1780488037.162,vue9,2000000,20000000,2000000,0
1780488038.165,vue9,2000000,20000000,2000000,0
1780488039.172,vue9,2000000,20000000,2050000,0
1780488040.176,vue9,2000000,20000000,2000000,0
1780488041.179,vue9,2000000,20000000,2000000,0
1780488042.183,vue9,2000000,20000000,2000000,0
1780488043.185,vue9,2000000,20000000,2000000,0
1780488044.188,vue9,2000000,20000000,2000000,0
1780488045.191,vue9,2000000,20000000,2000000,0
1780488046.192,vue9,2000000,20000000,2000000,0
1780488047.194,vue9,2000000,20000000,2050000,0
1780488048.197,vue9,2000000,20000000,2000000,0
1780488049.198,vue9,0,0,300000,0
1780488050.205,vue9,0,0,0,0
1780488051.207,vue9,0,0,0,0
1780488052.208,vue9,0,0,0,0
1780488053.212,vue9,0,0,0,0
1780488054.216,vue9,0,0,0,0
1780488055.219,vue9,0,0,0,0
1780488056.223,vue9,2000000,20000000,1000000,3360000
1780488057.224,vue9,2000000,20000000,2000000,480000
1780488058.227,vue9,2000000,20000000,2000000,0
1780488059.23,vue9,2000000,20000000,2000000,0
1780488060.231,vue9,2000000,20000000,2000000,0
1780488061.234,vue9,2000000,20000000,2000000,0
1780488062.239,vue9,2000000,20000000,2000000,0
1780488063.24,vue9,2000000,20000000,2000000,480000
1780488064.242,vue9,2000000,20000000,2000000,480000
1780488065.251,vue9,2000000,20000000,2000000,480000
1780488066.253,vue9,2000000,20000000,2050000,0
1780488067.254,vue9,2000000,20000000,2000000,0
1780488068.256,vue9,2000000,20000000,2000000,0
1780488069.262,vue9,2000000,20000000,2000000,0
1780488070.264,vue9,2000000,20000000,2000000,0
1780488071.265,vue9,2000000,20000000,2000000,0
1780488072.266,vue9,2000000,20000000,2000000,0
1780488073.267,vue9,2000000,20000000,2000000,0
1780488074.27,vue9,2000000,20000000,2050000,0
1780488075.272,vue9,2000000,20000000,2000000,0
1780488076.274,vue9,2000000,20000000,2000000,480000
1780488077.28,vue9,2000000,20000000,2000000,0
1780488078.282,vue9,2000000,20000000,2000000,480000
1780488079.284,vue9,2000000,20000000,2000000,480000
1780488080.286,vue9,2000000,20000000,2000000,480000
1780488081.288,vue9,2000000,20000000,2000000,480000
1780488082.291,vue9,2000000,20000000,2000000,480000
1780488083.292,vue9,2000000,20000000,2000000,480000
1780488084.294,vue9,2000000,20000000,2000000,480000
1780488085.298,vue9,2000000,20000000,2050000,480000
1780488086.303,vue9,2000000,20000000,2000000,480000
1780488087.305,vue9,2000000,20000000,2000000,480000
1780488088.308,vue9,2000000,20000000,2000000,480000
1780488089.31,vue9,0,0,1800000,480000
1780488090.312,vue9,0,0,0,0
1780488091.315,vue9,0,0,0,0
1780488092.316,vue9,0,0,0,0
1780488093.318,vue9,2000000,20000000,2000000,0
1780488094.32,vue9,2000000,20000000,2000000,0
1780488095.324,vue9,2000000,20000000,2000000,0
1780488096.325,vue9,2000000,20000000,2000000,0
1780488097.331,vue9,2000000,20000000,2000000,0
1780488098.336,vue9,2000000,20000000,2050000,0
1780488099.339,vue9,2000000,20000000,2000000,0
1780488100.343,vue9,2000000,20000000,2000000,0
1780488101.345,vue9,2000000,20000000,2000000,0
1780488102.346,vue9,2000000,20000000,2000000,0
1780488103.348,vue9,2000000,20000000,2000000,0
1780488104.35,vue9,2000000,20000000,2000000,0
1780488105.351,vue9,2000000,20000000,2000000,0
1780488106.353,vue9,2000000,20000000,2000000,0
1780488107.355,vue9,2000000,20000000,2000000,0
1780488108.359,vue9,2000000,20000000,2050000,0
1780488109.36,vue9,2000000,20000000,2000000,0
1780488110.364,vue9,2000000,20000000,2000000,480000
1780488111.366,vue9,2000000,20000000,2000000,0
1780488112.37,vue9,2000000,20000000,2000000,0
1780488113.37,vue9,2000000,20000000,2000000,0
1780488114.372,vue9,2000000,20000000,2000000,480000
1780488115.373,vue9,2000000,20000000,2000000,0
1780488116.375,vue9,2000000,20000000,2000000,480000
1780488117.378,vue9,2000000,20000000,2000000,480000
1780488118.381,vue9,2000000,20000000,2000000,960000
1780488119.385,vue9,2000000,20000000,2050000,0
1780488120.387,vue9,2000000,20000000,2000000,0
1780488121.391,vue9,2000000,20000000,2000000,0
1780488122.396,vue9,2000000,20000000,2000000,0
1780488123.399,vue9,2000000,20000000,2000000,0
1780488124.402,vue9,2000000,20000000,2000000,0
1780488125.406,vue9,2000000,20000000,2000000,0
1780488126.41,vue9,2000000,20000000,2050000,0
1780488127.411,vue9,2000000,20000000,2000000,480000
1780488128.412,vue9,2000000,20000000,2000000,0
1780488129.417,vue9,2000000,20000000,2000000,0
1780488130.419,vue9,2000000,20000000,2000000,0
1780488131.421,vue9,2000000,20000000,2000000,0
1780488132.425,vue9,0,0,1150000,0
1780488133.427,vue9,0,0,0,0
1780488134.43,vue9,0,0,0,0
1780488135.436,vue9,0,0,0,0
1780488136.439,vue9,0,0,0,0
1780488137.442,vue9,0,0,0,0
1780488138.446,vue9,0,0,0,0
1780488139.45,vue9,2000000,20000000,150000,480000
1780488140.451,vue9,2000000,20000000,2000000,0
1780488141.454,vue9,2000000,20000000,2000000,0
1780488142.457,vue9,2000000,20000000,2000000,0
1780488143.459,vue9,2000000,20000000,2000000,0
1780488144.46,vue9,2000000,20000000,2000000,0
1780488145.463,vue9,2000000,20000000,2000000,0
1780488146.468,vue9,2000000,20000000,2000000,0
1780488147.47,vue9,2000000,20000000,2050000,0
1780488148.475,vue9,2000000,20000000,2000000,0
1780488149.477,vue9,2000000,20000000,2000000,0
1780488150.48,vue9,2000000,20000000,2000000,0
1780488151.482,vue9,2000000,20000000,2000000,0
1780488152.485,vue9,2000000,20000000,2000000,0
1780488153.487,vue9,2000000,20000000,2000000,0
1780488154.488,vue9,2000000,20000000,2000000,0
1780488155.491,vue9,2000000,20000000,2000000,0
1780488156.494,vue9,2000000,20000000,2000000,0
1780488157.496,vue9,2000000,20000000,2050000,0
1780488158.499,vue9,2000000,20000000,2000000,0
1780488159.502,vue9,2000000,20000000,2000000,480000
1780488160.505,vue9,2000000,20000000,2000000,480000
1780488161.506,vue9,2000000,20000000,2000000,480000
1780488162.511,vue9,2000000,20000000,2000000,480000
1780488163.513,vue9,2000000,20000000,2000000,480000
1780488164.518,vue9,2000000,20000000,2000000,480000
1780488165.52,vue9,2000000,20000000,2050000,480000
1780488166.521,vue9,0,0,1150000,0
1780488167.522,vue9,0,0,0,0
1780488168.523,vue9,0,0,0,0
1780488169.528,vue9,0,0,0,0
1780488170.532,vue9,0,0,0,0
1780488171.534,vue9,2000000,20000000,750000,2400000
1780488172.536,vue9,2000000,20000000,2000000,0
1780488173.539,vue9,2000000,20000000,2000000,0
1780488174.543,vue9,2000000,20000000,2000000,0
1780488175.544,vue9,2000000,20000000,2000000,480000
1780488176.55,vue9,2000000,20000000,2050000,0
1780488177.552,vue9,2000000,20000000,2000000,0
1780488178.553,vue9,2000000,20000000,2000000,0
1780488179.554,vue9,2000000,20000000,2000000,0
1780488180.557,vue9,2000000,20000000,2000000,0
1780488181.561,vue9,2000000,20000000,2000000,0
1780488182.563,vue9,2000000,20000000,2000000,0
1780488183.565,vue9,2000000,20000000,2000000,0
1780488184.567,vue9,2000000,20000000,2000000,0
1780488185.568,vue9,2000000,20000000,2000000,0
1780488186.573,vue9,2000000,20000000,2050000,0
1780488187.576,vue9,2000000,20000000,2000000,0
1780488188.578,vue9,2000000,20000000,2000000,0
1780488189.581,vue9,2000000,20000000,2000000,0
1780488190.584,vue9,2000000,20000000,2000000,480000
1780488191.587,vue9,2000000,20000000,2000000,0
1780488192.589,vue9,2000000,20000000,2000000,0
1780488193.591,vue9,2000000,20000000,2000000,0
1780488194.594,vue9,2000000,20000000,2000000,480000
1780488195.6,vue9,2000000,20000000,2050000,480000
1780488196.602,vue9,2000000,20000000,2000000,480000
1780488197.604,vue9,2000000,20000000,2000000,480000
1780488198.606,vue9,2000000,20000000,2000000,480000
1780488199.608,vue9,2000000,20000000,2000000,480000
1780488200.609,vue9,2000000,20000000,2000000,480000
1780488201.612,vue9,2000000,20000000,2000000,0
1780488202.617,vue9,0,0,650000,0
1780488203.619,vue9,0,0,0,0
1780488204.621,vue9,0,0,0,0
1780488205.623,vue9,0,0,0,0
1780488206.626,vue9,2000000,20000000,1900000,0
1780488207.627,vue9,2000000,20000000,2000000,0
1780488208.628,vue9,2000000,20000000,2000000,480000
1780488209.634,vue9,2000000,20000000,2000000,0
1780488210.636,vue9,2000000,20000000,2000000,0
1780488211.638,vue9,2000000,20000000,2000000,0
1780488212.641,vue9,2000000,20000000,2050000,0
1780488213.642,vue9,2000000,20000000,2000000,480000
1780488214.647,vue9,2000000,20000000,2000000,0
1780488215.653,vue9,2000000,20000000,2000000,0
1780488216.656,vue9,2000000,20000000,2000000,0
1780488217.659,vue9,2000000,20000000,2000000,0
1780488218.663,vue9,2000000,20000000,2050000,0
1780488219.665,vue9,2000000,20000000,1950000,0
1780488220.669,vue9,2000000,20000000,2050000,0
1780488221.67,vue9,2000000,20000000,2000000,0
1780488222.672,vue9,2000000,20000000,2000000,0
1780488223.674,vue9,2000000,20000000,2000000,0
1780488224.677,vue9,2000000,20000000,2000000,0
1780488225.681,vue9,2000000,20000000,2000000,0
1780488226.685,vue9,2000000,20000000,2000000,0
1780488227.69,vue9,2000000,20000000,2050000,0
1780488228.691,vue9,2000000,20000000,2000000,0
1780488229.693,vue9,2000000,20000000,2000000,480000
1780488230.696,vue9,2000000,20000000,2000000,480000
1780488231.699,vue9,2000000,20000000,2000000,480000
1780488232.701,vue9,2000000,20000000,2000000,960000
1780488233.702,vue9,2000000,20000000,2000000,480000
1780488234.705,vue9,2000000,20000000,2000000,0
1780488235.711,vue9,2000000,20000000,2000000,0
1780488236.715,vue9,2000000,20000000,2050000,0
1780488237.718,vue9,2000000,20000000,2000000,0
1780488238.72,vue9,2000000,20000000,2000000,480000
1780488239.723,vue9,2000000,20000000,2000000,0
1780488240.725,vue9,2000000,20000000,2000000,0
1780488241.727,vue9,2000000,20000000,2000000,0
1780488242.729,vue9,0,0,1850000,0
1780488243.731,vue9,0,0,0,0
1780488244.734,vue9,0,0,0,0
1780488245.735,vue9,0,0,0,0
1780488246.737,vue9,0,0,0,0
1780488247.739,vue9,2000000,20000000,1550000,0
1780488248.742,vue9,2000000,20000000,2000000,0
1780488249.747,vue9,2000000,20000000,2000000,0
1780488250.749,vue9,2000000,20000000,2000000,0
1780488251.75,vue9,2000000,20000000,2000000,0
1780488252.752,vue9,2000000,20000000,2050000,0
1780488253.754,vue9,2000000,20000000,2000000,0
1780488254.756,vue9,2000000,20000000,2000000,0
1780488255.758,vue9,2000000,20000000,2000000,0
1780488256.759,vue9,2000000,20000000,2000000,0
1780488257.76,vue9,2000000,20000000,2000000,0
1780488258.764,vue9,2000000,20000000,2000000,0
1780488259.769,vue9,2000000,20000000,2000000,0
1780488260.772,vue9,2000000,20000000,2000000,0
1780488261.778,vue9,2000000,20000000,2050000,0
1780488262.779,vue9,2000000,20000000,2000000,0
1780488263.783,vue9,2000000,20000000,2000000,0
1780488264.785,vue9,2000000,20000000,2000000,0
1780488265.788,vue9,2000000,20000000,2000000,480000
1780488266.791,vue9,2000000,20000000,2000000,0
1780488267.796,vue9,2000000,20000000,2000000,0
1780488268.799,vue9,2000000,20000000,2000000,0
1780488269.8,vue9,2000000,20000000,2000000,480000
1780488270.801,vue9,2000000,20000000,2050000,480000
1780488271.804,vue9,2000000,20000000,2000000,480000
1780488272.807,vue9,2000000,20000000,2000000,0
1780488273.809,vue9,2000000,20000000,2000000,480000
1780488274.81,vue9,2000000,20000000,2000000,480000
1780488275.812,vue9,2000000,20000000,2000000,480000
1780488276.814,vue9,0,0,1400000,0
1780488277.816,vue9,0,0,0,0
1780488278.82,vue9,0,0,0,0
1780488279.822,vue9,0,0,0,0
1780488280.824,vue9,0,0,0,0
1780488281.828,vue9,0,0,0,0
1780488282.831,vue9,2000000,20000000,2000000,480000
1780488283.833,vue9,2000000,20000000,2000000,0
1780488284.836,vue9,2000000,20000000,2000000,480000
1780488285.838,vue9,2000000,20000000,2000000,0
1780488286.841,vue9,2000000,20000000,2000000,0
1780488287.844,vue9,2000000,20000000,2050000,0
1780488288.845,vue9,2000000,20000000,2000000,0
1780488289.848,vue9,2000000,20000000,2000000,0
1780488290.85,vue9,2000000,20000000,2000000,0
1780488291.853,vue9,2000000,20000000,2000000,0
1780488292.856,vue9,2000000,20000000,2000000,0
