timestamp,ue,off_ul_bps,off_dl_bps,ach_ul_bps,ach_dl_bps
1780487722.302,vue8,3015000,311000,3091872,9904
1780487723.303,vue8,3015000,311000,3015152,7536
1780487724.307,vue8,3015000,311000,3013752,15096
1780487725.308,vue8,3015000,311000,3016856,15064
1780487726.31,vue8,3015000,311000,3013752,7528
1780487727.311,vue8,3015000,311000,3015152,16048
1780487728.313,vue8,3015000,311000,3015144,15064
1780487729.316,vue8,3015000,311000,3015464,16496
1780487730.318,vue8,3015000,311000,3015176,7536
1780487731.321,vue8,3015000,311000,3013744,16048
1780487732.323,vue8,3015000,311000,3016864,7528
1780487733.326,vue8,3015000,311000,3088752,7536
1780487734.329,vue8,3015000,311000,3015144,15064
1780487735.331,vue8,3015000,311000,3015152,15096
1780487736.333,vue8,3015000,311000,3015464,9880
1780487737.334,vue8,3015000,311000,3015144,9032
1780487738.336,vue8,3015000,311000,3013752,96
1780487739.338,vue8,3015000,311000,3015152,128
1780487740.342,vue8,3015000,311000,3016872,2256
1780487741.345,vue8,3015000,311000,3013752,64
1780487742.346,vue8,3015000,311000,3015152,32
1780487743.349,vue8,3015000,311000,3015456,1464
1780487744.351,vue8,3015000,311000,3090152,96
1780487745.353,vue8,3015000,311000,3013752,64
1780487746.354,vue8,3015000,311000,3015152,376
1780487747.357,vue8,3015000,311000,3016880,64
1780487748.359,vue8,3015000,311000,3013752,1136
1780487749.365,vue8,3015000,311000,3015152,64
1780487750.369,vue8,3015000,311000,3015456,1528
1780487751.371,vue8,3015000,311000,3015152,32
1780487752.375,vue8,3015000,311000,3088752,1496
1780487753.378,vue8,3015000,311000,3015160,7632
1780487754.379,vue8,3015000,311000,3016864,248
1780487755.381,vue8,3015000,311000,3013752,64
1780487756.383,vue8,3015000,311000,3015144,32
1780487757.385,vue8,3015000,311000,3013752,32
1780487758.388,vue8,3015000,311000,3016864,8616
1780487759.39,vue8,3015000,311000,3015144,128
1780487760.391,vue8,3015000,311000,3013752,7568
1780487761.395,vue8,3015000,311000,3016864,96
1780487762.397,vue8,3015000,311000,3013744,824
1780487763.401,vue8,3015000,311000,3090176,448
1780487764.403,vue8,3015000,311000,3013752,96
1780487765.404,vue8,3015000,311000,3016856,7504
1780487766.405,vue8,3015000,311000,3015152,32
1780487767.406,vue8,3015000,311000,3013752,64
1780487768.408,vue8,3015000,311000,3015152,224
1780487769.409,vue8,3015000,311000,3015456,128
1780487770.412,vue8,3015000,311000,3015152,1016
1780487771.416,vue8,3015000,311000,3013752,192
1780487772.418,vue8,3015000,311000,3016872,9152
1780487773.42,vue8,3015000,311000,3015152,320
1780487774.421,vue8,3015000,311000,3013752,192
1780487775.422,vue8,3015000,311000,3015144,352
1780487776.424,vue8,3015000,311000,3090464,256
1780487777.426,vue8,3015000,311000,3015152,128
1780487778.428,vue8,3015000,311000,3015144,7752
1780487779.431,vue8,3015000,311000,3013752,64
1780487780.433,vue8,3015000,311000,3016864,7568
1780487781.437,vue8,3015000,311000,3013768,320
1780487782.441,vue8,3015000,311000,3015152,160
1780487783.445,vue8,3015000,311000,3015464,320
1780487784.449,vue8,3015000,311000,3090144,128
1780487785.451,vue8,3015000,311000,3015152,1048
1780487786.454,vue8,3015000,311000,3013752,256
1780487787.456,vue8,3015000,311000,3016856,7880
1780487788.459,vue8,3015000,311000,3013768,248
1780487789.464,vue8,3015000,311000,3015152,1464
1780487790.466,vue8,3015000,311000,3016856,32
1780487791.47,vue8,3015000,311000,3013752,1528
1780487792.472,vue8,3015000,311000,3015152,64
1780487793.474,vue8,3015000,311000,3088752,64
1780487794.476,vue8,3015000,311000,3016856,64
1780487795.478,vue8,3015000,311000,3013776,216
1780487796.48,vue8,3015000,311000,3015152,128
1780487797.481,vue8,3015000,311000,3015144,288
1780487798.486,vue8,3015000,311000,3015464,320
1780487799.489,vue8,3015000,311000,3015152,256
1780487800.491,vue8,3015000,311000,3013744,64
1780487801.493,vue8,3015000,311000,3016864,1432
1780487802.495,vue8,3015000,311000,3013752,7624
1780487803.496,vue8,3015000,311000,3015144,128
1780487804.499,vue8,3015000,311000,3090168,1496
1780487805.5,vue8,3015000,311000,3015464,128
1780487806.503,vue8,3015000,311000,3015144,160
1780487807.505,vue8,3015000,311000,3013752,0
1780487808.508,vue8,3015000,311000,3016864,64
1780487809.509,vue8,3015000,311000,3015144,96
1780487810.511,vue8,3015000,311000,3013752,160
1780487811.514,vue8,3015000,311000,3015152,96
1780487812.517,vue8,3015000,311000,3015480,96
1780487813.519,vue8,3015000,311000,3015152,9128
1780487814.521,vue8,3015000,311000,3013752,64
1780487815.524,vue8,3015000,311000,3090152,7536
1780487816.526,vue8,3015000,311000,3016856,1624
1780487817.528,vue8,3015000,311000,3013752,64
1780487818.531,vue8,3015000,311000,3015152,1528
1780487819.533,vue8,3015000,311000,3015456,7624
1780487820.536,vue8,3015000,311000,3015152,0
1780487821.54,vue8,3015000,311000,3015168,7752
1780487822.543,vue8,3015000,311000,3013744,128
1780487823.545,vue8,3015000,311000,3016864,32
1780487824.547,vue8,3015000,311000,3013752,64
1780487825.549,vue8,3015000,311000,3015144,64
1780487826.551,vue8,3015000,311000,3088752,64
1780487827.554,vue8,3015000,311000,3016864,1080
1780487828.555,vue8,3015000,311000,3015144,448
1780487829.558,vue8,3015000,311000,3013776,7528
1780487830.561,vue8,3015000,311000,3016864,96
1780487831.564,vue8,3015000,311000,3013744,320
1780487832.568,vue8,3015000,311000,3015152,96
1780487833.572,vue8,3015000,311000,3013752,64
1780487834.578,vue8,3015000,311000,3091872,288
1780487835.579,vue8,3015000,311000,3015152,128
1780487836.581,vue8,3015000,311000,3013752,224
1780487837.581,vue8,3015000,311000,3016856,96
1780487838.585,vue8,3015000,311000,3013752,7592
1780487839.586,vue8,3015000,311000,3015152,96
1780487840.589,vue8,3015000,311000,3015152,32
1780487841.59,vue8,9015000,21000,4815456,288
1780487842.591,vue8,9015000,21000,9015152,224
1780487843.594,vue8,9015000,21000,9013752,32
1780487844.597,vue8,9015000,21000,9015144,0
1780487845.599,vue8,9015000,21000,9015488,160
1780487846.601,vue8,9015000,21000,9240152,96
1780487847.603,vue8,9015000,21000,9015144,32
1780487848.605,vue8,9015000,21000,9015464,1528
1780487849.608,vue8,9015000,21000,9015152,32
1780487850.61,vue8,9015000,21000,9013744,128
1780487851.612,vue8,9015000,21000,9015152,64
1780487852.615,vue8,9015000,21000,9015464,32
1780487853.619,vue8,9015000,21000,9015160,128
1780487854.62,vue8,9015000,21000,9015152,96
1780487855.621,vue8,9015000,21000,9013752,160
1780487856.623,vue8,9015000,21000,9016856,1528
1780487857.624,vue8,9015000,21000,9238752,128
1780487858.626,vue8,9015000,21000,9015152,0
1780487859.627,vue8,9015000,21000,9016856,64
1780487860.629,vue8,9015000,21000,9013752,344
1780487861.631,vue8,9015000,21000,9015152,1560
1780487862.633,vue8,9015000,21000,9013752,192
1780487863.636,vue8,9015000,21000,9016856,32
1780487864.638,vue8,9015000,21000,9013776,96
1780487865.64,vue8,9015000,21000,9015152,32
1780487866.643,vue8,3015000,311000,6915144,0
1780487867.646,vue8,3015000,311000,3015464,0
1780487868.649,vue8,3015000,311000,3015152,32
1780487869.651,vue8,3015000,311000,3088744,32
1780487870.654,vue8,3015000,311000,3016864,288
1780487871.657,vue8,3015000,311000,3013752,32
1780487872.661,vue8,3015000,311000,3015160,0
1780487873.665,vue8,3015000,311000,3015152,408
1780487874.669,vue8,3015000,311000,3015464,128
1780487875.675,vue8,3015000,311000,3090144,248
1780487876.678,vue8,3015000,311000,3013776,32
1780487877.682,vue8,3015000,311000,3016864,128
1780487878.685,vue8,3015000,311000,3015144,288
1780487879.687,vue8,3015000,311000,3013752,7600
1780487880.688,vue8,3015000,311000,3015152,1528
1780487881.691,vue8,3015000,311000,3015456,9376
1780487882.693,vue8,3015000,311000,3015152,7560
1780487883.695,vue8,3015000,311000,3013752,0
1780487884.696,vue8,3015000,311000,3015152,216
1780487885.698,vue8,3015000,311000,3016872,64
1780487886.699,vue8,3015000,311000,3088752,0
1780487887.703,vue8,3015000,311000,3015152,32
1780487888.706,vue8,3015000,311000,3015456,0
1780487889.709,vue8,3015000,311000,3015152,96
1780487890.71,vue8,3015000,311000,3015152,32
1780487891.714,vue8,3015000,311000,3013744,32
1780487892.716,vue8,3015000,311000,3016864,0
1780487893.718,vue8,3015000,311000,3013776,32
1780487894.72,vue8,3015000,311000,3015144,7536
1780487895.726,vue8,3015000,311000,3090464,64
1780487896.731,vue8,3015000,311000,3015152,32
1780487897.734,vue8,3015000,311000,3015144,32
1780487898.735,vue8,3015000,311000,3013752,8808
1780487899.737,vue8,3015000,311000,3016864,7536
1780487900.74,vue8,3015000,311000,3013760,32
1780487901.742,vue8,3015000,311000,3015152,96
1780487902.747,vue8,3015000,311000,3015152,96
1780487903.75,vue8,3015000,311000,3090456,920
1780487904.753,vue8,3015000,311000,3015152,64
1780487905.754,vue8,3015000,311000,3013752,7560
1780487906.755,vue8,3015000,311000,3016856,288
1780487907.755,vue8,3015000,311000,3013752,64
1780487908.757,vue8,3015000,311000,3015152,32
1780487909.759,vue8,3015000,311000,3015176,1048
1780487910.764,vue8,3015000,311000,3015456,32
1780487911.766,vue8,3015000,311000,3015152,96
1780487912.768,vue8,3015000,311000,3013752,32
1780487913.77,vue8,3015000,311000,3016856,64
1780487914.773,vue8,3015000,311000,3013752,96
1780487915.775,vue8,3015000,311000,3090152,7568
1780487916.779,vue8,3015000,311000,3015160,64
1780487917.782,vue8,3015000,311000,3015464,64
1780487918.788,vue8,3015000,311000,3015152,320
1780487919.794,vue8,3015000,311000,3013744,224
1780487920.795,vue8,3015000,311000,3015152,64
1780487921.796,vue8,3015000,311000,3016864,96
1780487922.798,vue8,3015000,311000,3013768,96
1780487923.8,vue8,3015000,311000,3090152,64
1780487924.802,vue8,3015000,311000,3015464,32
1780487925.803,vue8,3015000,311000,3015144,7728
1780487926.805,vue8,3015000,311000,3013752,344
1780487927.808,vue8,3015000,311000,3015152,32
1780487928.813,vue8,3015000,311000,3016856,0
1780487929.815,vue8,3015000,311000,3013752,96
1780487930.818,vue8,3015000,311000,3015168,128
1780487931.82,vue8,3015000,311000,3015456,128
1780487932.824,vue8,3015000,311000,3090152,96
1780487933.826,vue8,3015000,311000,3015152,0
1780487934.829,vue8,3015000,311000,3013752,96
1780487935.832,vue8,3015000,311000,3016856,96
1780487936.835,vue8,3015000,311000,3013752,792
1780487937.836,vue8,3015000,311000,3015152,288
1780487938.84,vue8,3015000,311000,3013768,128
1780487939.844,vue8,3015000,311000,3016864,64
1780487940.849,vue8,3015000,311000,3090152,64
1780487941.852,vue8,3015000,311000,2938744,128
1780487942.855,vue8,3015000,311000,3091864,96
1780487943.857,vue8,3015000,311000,3013752,7600
1780487944.862,vue8,3015000,311000,3015160,96
1780487945.865,vue8,3015000,311000,3015152,96
1780487946.868,vue8,3015000,311000,3015464,64
1780487947.87,vue8,3015000,311000,3015144,320
1780487948.874,vue8,3015000,311000,3088752,288
1780487949.877,vue8,3015000,311000,3016864,9032
1780487950.879,vue8,3015000,311000,3013768,1016
1780487951.882,vue8,3015000,311000,3015152,64
1780487952.885,vue8,3015000,311000,3015152,128
1780487953.887,vue8,3015000,311000,3015456,96
1780487954.89,vue8,3015000,311000,3015152,96
1780487955.892,vue8,3015000,311000,3013752,32
1780487956.895,vue8,3015000,311000,3015152,160
1780487957.9,vue8,3015000,311000,3091872,96
1780487958.903,vue8,3015000,311000,3013752,352
1780487959.904,vue8,3015000,311000,3015152,1560
1780487960.908,vue8,3015000,311000,3015456,96
1780487961.911,vue8,3015000,311000,3015152,8448
1780487962.913,vue8,3015000,311000,3013752,64
1780487963.916,vue8,3015000,311000,3015144,64
1780487964.919,vue8,3015000,311000,3016888,312
1780487965.921,vue8,3015000,311000,3013752,64
1780487966.923,vue8,3015000,311000,3015144,256
1780487967.925,vue8,3015000,311000,3090464,1176
1780487968.929,vue8,3015000,311000,3015152,1496
1780487969.93,vue8,3015000,311000,3013744,64
1780487970.932,vue8,3015000,311000,3015152,32
1780487971.933,vue8,3015000,311000,3016864,7496
1780487972.937,vue8,3015000,311000,3013744,96
1780487973.94,vue8,3015000,311000,3015168,64
1780487974.944,vue8,3015000,311000,3013752,288
1780487975.947,vue8,3015000,311000,3016856,1432
1780487976.95,vue8,3015000,311000,3090152,96
1780487977.953,vue8,3015000,311000,3013752,64
1780487978.955,vue8,3015000,311000,3016856,216
1780487979.957,vue8,3015000,311000,3013752,288
1780487980.958,vue8,3015000,311000,3015176,96
1780487981.964,vue8,3015000,311000,3013752,216
1780487982.968,vue8,3015000,311000,3016856,64
1780487983.97,vue8,3015000,311000,3015152,0
1780487984.974,vue8,3015000,311000,3013752,64
1780487985.978,vue8,3015000,311000,3091872,96
1780487986.983,vue8,9015000,21000,7213752,32
1780487987.985,vue8,9015000,21000,9015152,32
1780487988.987,vue8,9015000,21000,9015144,128
1780487989.993,vue8,9015000,21000,9015464,32
1780487990.999,vue8,9015000,21000,9015176,96
1780487992.002,vue8,9015000,21000,9238744,64
1780487993.004,vue8,9015000,21000,9016864,64
1780487994.007,vue8,9015000,21000,9013752,64
1780487995.01,vue8,9015000,21000,9015144,7624
1780487996.013,vue8,9015000,21000,9015152,32
