timestamp,ue,off_ul_bps,off_dl_bps,ach_ul_bps,ach_dl_bps
1780487722.432,vue5,3015000,311000,3091872,9904
1780487723.434,vue5,3015000,311000,3015152,15064
1780487724.439,vue5,3015000,311000,3013752,7568
1780487725.442,vue5,3015000,311000,3016880,15064
1780487726.445,vue5,3015000,311000,3013752,7560
1780487727.448,vue5,3015000,311000,3015152,16016
1780487728.451,vue5,3015000,311000,3016096,15064
1780487729.453,vue5,3015000,311000,3089512,16496
1780487730.456,vue5,3015000,311000,3015152,7536
1780487731.459,vue5,3015000,311000,3013744,16048
1780487732.463,vue5,3015000,311000,3016864,7528
1780487733.465,vue5,3015000,311000,3015168,15064
1780487734.467,vue5,3015000,311000,3013744,7568
1780487735.468,vue5,3015000,311000,3015152,15064
1780487736.47,vue5,3015000,311000,3015464,9912
1780487737.473,vue5,3015000,311000,3015144,32
1780487738.474,vue5,3015000,311000,3013752,64
1780487739.478,vue5,3015000,311000,3091864,32
1780487740.48,vue5,3015000,311000,3015144,8960
1780487741.483,vue5,3015000,311000,3013776,32
1780487742.487,vue5,3015000,311000,3015152,64
1780487743.493,vue5,3015000,311000,3015456,32
1780487744.494,vue5,3015000,311000,3015152,0
1780487745.496,vue5,3015000,311000,3013752,32
1780487746.5,vue5,3015000,311000,3015152,824
1780487747.503,vue5,3015000,311000,3091872,256
1780487748.507,vue5,3015000,311000,3013752,1560
1780487749.509,vue5,3015000,311000,3015152,1624
1780487750.511,vue5,3015000,311000,3015456,7632
1780487751.513,vue5,3015000,311000,3015152,96
1780487752.517,vue5,3015000,311000,3015152,32
1780487753.519,vue5,3015000,311000,3013744,7528
1780487754.522,vue5,3015000,311000,3016864,792
1780487755.523,vue5,3015000,311000,3013776,256
1780487756.524,vue5,3015000,311000,3015144,128
1780487757.525,vue5,3015000,311000,3015464,128
1780487758.53,vue5,3015000,311000,3090152,1680
1780487759.532,vue5,3015000,311000,3015144,7784
1780487760.535,vue5,3015000,311000,3013752,224
1780487761.539,vue5,3015000,311000,3016864,1464
1780487762.544,vue5,3015000,311000,3013760,248
1780487763.546,vue5,3015000,311000,3015152,160
1780487764.548,vue5,3015000,311000,3015152,664
1780487765.55,vue5,3015000,311000,3015456,96
1780487766.553,vue5,3015000,311000,3090152,64
1780487767.555,vue5,3015000,311000,3013752,128
1780487768.558,vue5,3015000,311000,3016856,0
1780487769.561,vue5,3015000,311000,3013752,96
1780487770.563,vue5,3015000,311000,3015176,32
1780487771.565,vue5,3015000,311000,3015152,288
1780487772.57,vue5,3015000,311000,3015456,64
1780487773.572,vue5,3015000,311000,3015152,64
1780487774.574,vue5,3015000,311000,3013752,0
1780487775.577,vue5,3015000,311000,3091856,7536
1780487776.578,vue5,3015000,311000,3013752,0
1780487777.58,vue5,3015000,311000,3015152,96
1780487778.581,vue5,3015000,311000,3015144,96
1780487779.586,vue5,3015000,311000,3015480,8008
1780487780.588,vue5,3015000,311000,3015152,280
1780487781.59,vue5,3015000,311000,3013744,888
1780487782.592,vue5,3015000,311000,3015152,512
1780487783.595,vue5,3015000,311000,3016864,1496
1780487784.596,vue5,3015000,311000,3013744,7536
1780487785.6,vue5,3015000,311000,3015152,96
1780487786.603,vue5,3015000,311000,3090488,856
1780487787.604,vue5,3015000,311000,3015144,1048
1780487788.606,vue5,3015000,311000,3013752,192
1780487789.608,vue5,3015000,311000,3015152,64
1780487790.611,vue5,3015000,311000,3016856,312
1780487791.613,vue5,3015000,311000,3013752,32
1780487792.615,vue5,3015000,311000,3015152,1464
1780487793.616,vue5,3015000,311000,3013752,128
1780487794.618,vue5,3015000,311000,3016856,216
1780487795.619,vue5,3015000,311000,3013752,0
1780487796.621,vue5,3015000,311000,3015152,7536
1780487797.623,vue5,3015000,311000,3016872,2288
1780487798.624,vue5,3015000,311000,3013752,160
1780487799.628,vue5,3015000,311000,3090152,128
1780487800.631,vue5,3015000,311000,3013744,96
1780487801.634,vue5,3015000,311000,3016864,192
1780487802.638,vue5,3015000,311000,3015152,32
1780487803.641,vue5,3015000,311000,3013744,1528
1780487804.644,vue5,3015000,311000,3016128,7592
1780487805.646,vue5,3015000,311000,3014512,96
1780487806.646,vue5,3015000,311000,3015144,64
1780487807.648,vue5,3015000,311000,3013752,96
1780487808.649,vue5,3015000,311000,3016864,824
1780487809.652,vue5,3015000,311000,3090144,0
1780487810.654,vue5,3015000,311000,3013752,192
1780487811.657,vue5,3015000,311000,3015152,512
1780487812.658,vue5,3015000,311000,3015456,32
1780487813.66,vue5,3015000,311000,3015152,32
1780487814.663,vue5,3015000,311000,3013768,128
1780487815.666,vue5,3015000,311000,3016856,64
1780487816.668,vue5,3015000,311000,3015152,32
1780487817.671,vue5,3015000,311000,3013752,64
1780487818.673,vue5,3015000,311000,3015152,7592
1780487819.674,vue5,3015000,311000,3015456,224
1780487820.678,vue5,3015000,311000,3090152,128
1780487821.679,vue5,3015000,311000,3015152,192
1780487822.68,vue5,3015000,311000,3013744,128
1780487823.683,vue5,3015000,311000,3016888,128
1780487824.685,vue5,3015000,311000,3013752,1144
1780487825.687,vue5,3015000,311000,3015144,96
1780487826.689,vue5,3015000,311000,3015464,96
1780487827.691,vue5,3015000,311000,3015152,312
1780487828.693,vue5,3015000,311000,3015144,8256
1780487829.695,vue5,3015000,311000,3013752,64
1780487830.699,vue5,3015000,311000,3016864,9032
1780487831.701,vue5,3015000,311000,3088744,7624
1780487832.702,vue5,3015000,311000,3015168,320
1780487833.704,vue5,3015000,311000,3013752,8512
1780487834.705,vue5,3015000,311000,3016856,32
1780487835.709,vue5,3015000,311000,3015152,32
1780487836.713,vue5,3015000,311000,3013752,96
1780487837.717,vue5,3015000,311000,3016856,224
1780487838.719,vue5,3015000,311000,3013752,160
1780487839.723,vue5,3015000,311000,3015176,32
1780487840.726,vue5,3015000,311000,3090152,32
1780487841.728,vue5,9015000,21000,4965456,1528
1780487842.729,vue5,9015000,21000,9015152,216
1780487843.732,vue5,9015000,21000,9013752,64
1780487844.734,vue5,9015000,21000,9016096,920
1780487845.737,vue5,9015000,21000,9014512,0
1780487846.739,vue5,9015000,21000,9015152,7568
1780487847.741,vue5,9015000,21000,9015144,0
1780487848.742,vue5,9015000,21000,9015480,0
1780487849.745,vue5,9015000,21000,9015152,32
1780487850.747,vue5,9015000,21000,9013744,32
1780487851.749,vue5,9015000,21000,9015152,64
1780487852.749,vue5,9015000,21000,9016864,64
1780487853.752,vue5,9015000,21000,9238744,32
1780487854.757,vue5,9015000,21000,9015152,288
1780487855.761,vue5,9015000,21000,9015464,824
1780487856.762,vue5,9015000,21000,9015144,32
1780487857.767,vue5,9015000,21000,9013776,96
1780487858.768,vue5,9015000,21000,9015152,32
1780487859.77,vue5,9015000,21000,9016856,320
1780487860.772,vue5,9015000,21000,9013752,192
1780487861.776,vue5,9015000,21000,9015152,0
1780487862.779,vue5,9015000,21000,9238752,0
1780487863.781,vue5,9015000,21000,9016856,96
1780487864.784,vue5,9015000,21000,9013768,96
1780487865.785,vue5,9015000,21000,9015152,128
1780487866.789,vue5,3015000,311000,6766856,224
1780487867.791,vue5,3015000,311000,3013752,64
1780487868.793,vue5,3015000,311000,3015152,504
1780487869.795,vue5,3015000,311000,3013744,32
1780487870.802,vue5,3015000,311000,3091888,128
1780487871.803,vue5,3015000,311000,3015152,64
1780487872.805,vue5,3015000,311000,3013744,224
1780487873.807,vue5,3015000,311000,3016864,160
